-1.651499098339069896e-02,6.214322316464161722e-02,-8.763381541738360370e-02,-2.788411657269834060e-02,-5.664384710790424521e-02,-1.437456579571288334e-02,6.272636786725049873e-02,-9.600724406062544070e-02,-6.217454508542393822e-03,2.668256568033501933e-02,6.233801788886861317e-02,-1.137897611059372413e-02,-2.592144241253402023e-02,-8.123936335332322678e-03,-8.323591081199495367e-02,-2.453733493749249775e-02,-1.514037205286632992e-01,6.947103439806666392e-03,-1.717237308637404453e-02,7.413167092640746136e-02,-1.744796526870191419e-02,-1.183312349123525897e-01,5.427994577007152349e-02,-1.706391072811017096e-02,-5.570339255333063566e-02,-2.152908823867423840e-02,6.474030231549451030e-03,8.654221163915554182e-02,-1.827096963325848533e-02,1.157907734948376843e-01,3.839218829028165358e-02,-5.038123913344923210e-02,2.386628674241302126e-03,-7.497842365632570449e-02,-1.996061507068392152e-02,3.102460180422831476e-02,-1.862980533394292815e-02,-4.499080459327944176e-02,-3.056839884636023547e-02,1.314887434275674727e-01,2.318213999086668475e-02,3.738685790358983047e-02,-1.070683121385411080e-01,1.474997322749925684e-02,-1.122226422189207817e-01,-7.240610870570919622e-02,-2.112978335715223754e-02,-1.267454021877329751e-01,-7.321040631513511809e-02,1.903521180672263641e-02,6.743603510104188847e-02,-3.811294244891150120e-03,-2.817658337366352531e-02,-2.469638707620600351e-02,1.088287374323619744e-01,7.781378326100318876e-02,-7.892255743010659352e-02,-9.571935082814016227e-02,-4.818592934660658605e-02,1.055226392286485598e-01,-1.389418917971778911e-01,3.799718685161380949e-02,9.383242126845348433e-04,3.091365885713700384e-02,9.650510707113113887e-03,2.730622967262533868e-02,9.481764535881093137e-02,3.500748880567167154e-02,1.504916775615281876e-03,-1.978338910463398881e-01,8.678692073534732820e-02,-3.628328659105038018e-02,-2.704995159306183491e-02,1.071210275682470819e-01,1.272759270915473917e-01,1.184231154864247987e-01,-7.463585168643764763e-03,-7.676466249839404218e-03,6.429284225986754697e-02,-3.649878715988199435e-02,-6.614392035298619250e-03,8.525894219947456609e-02,4.529730008491286014e-02,-7.152271188436962190e-02,-6.592338268362810116e-02,4.041928256751472701e-03,1.211250533000398782e-01,2.742543338653972290e-02,-5.492522231787023285e-02,9.672537629140710858e-02,5.571990939951528693e-02,6.728045520935249657e-02,5.821349242325448564e-02,-2.819980674201775020e-02,4.994700099120611553e-02,3.195467759347064840e-02,6.807131276714578454e-03,-1.240946527815727646e-01,2.095257194337694570e-02,-6.996812080759774732e-02,1.493083493712981172e-02,-6.049866228945197100e-02,-1.526354080504836730e-01,3.206697788644180536e-02,2.156538007153909961e-02,-1.477111696980047684e-01,-1.696824873695444991e-01,8.573135469116413554e-02,4.100728490393421716e-03,-2.171729533066451279e-01,2.104723962370499621e-02,2.894120064895509131e-02,6.138384006683924449e-02,8.361444937551679168e-02,-9.085870124391889902e-02,-3.538215991729846271e-02,-5.700934691784253355e-02,-9.235688796745644691e-02,1.323354117320925914e-02,-5.623571389159555400e-02,-4.152220950173059200e-02,-3.255879071574560232e-03,5.853520809547890086e-02,1.458946011559682406e-02,1.920884960426173099e-02,-6.737568645944298773e-02,1.037625268093036318e-01,-1.790806182343336606e-02,-5.615230771574483692e-02,3.360775080511269747e-02,-6.674407326547387997e-02,-4.075280886925216478e-02,-9.513120364845720212e-02,-5.329740766837560290e-02,-1.406442266531051088e-01,-2.412148498661159657e-02,9.055339215293910227e-04,3.528989349414780267e-03,1.016326821603374397e-01,-1.040621362142267747e-01,-5.833705032370749971e-02,-3.525619121842401421e-03,-1.829811450295364128e-02,-3.392106297306660828e-02,4.041924262513344607e-02,-3.723414552363776137e-02,-7.181315178339849059e-02,-5.662654667431384070e-02,3.258392776591462897e-02,-1.462919450681499645e-01,1.089711346122826108e-01,-5.064816214190539373e-02,6.158783249471880966e-02,1.758039550898469333e-02,5.200386391066332686e-02,-1.023056255162132916e-01,4.333790952204425589e-02,1.499243176685578216e-01,2.796270694208272470e-02,-1.399123549427249980e-01,3.201732062232325038e-02,-7.100852470596838439e-02,7.184623033211631760e-02,4.928692126725180145e-02,-8.473957046689826328e-03,-9.198522167589619214e-02,1.324664458276357884e-02,-7.431180281152131861e-02,-8.890971047328581709e-04,-6.296209831871386886e-02,-8.112107841281422649e-02,2.160914358702020754e-02,2.569690634812936414e-02,1.115110714623740971e-02,4.194919448886241797e-02,6.140439600901159006e-02,-3.297200078540810098e-02,-1.263038144516033523e-01,5.159645047275658591e-02,-1.011984094297368846e-02,5.277310886994582284e-02,-4.514341316242370238e-04,1.413292501512059263e-01,-4.956134928474226209e-02,9.213149844090019747e-02,6.282670082559267677e-02,-8.076771478413727334e-02,-1.302942700988351243e-01,-8.276801500290829894e-02,4.850628264122610472e-02,-7.971134189349202148e-02,-8.235029945850466659e-02,-6.427866858187283872e-02,-2.770879199014670419e-02,-6.899565963803107500e-03,-7.257027742905165779e-02,-1.099324406308003071e-01,3.614544672486465909e-02,6.520390213825534576e-03,-1.134961974592641060e-01,-6.862980131763023184e-02,-4.110056087793755725e-03,-5.245894698176997717e-02,1.377674980269208982e-01,-4.835721998187561543e-02,-1.438514808405096275e-02,-2.661653722041858964e-03,-3.653343694039373063e-02,-1.095445052840219174e-01,1.110555803434752492e-01,-6.932763432139643633e-02,3.210956114030183439e-02,-9.556700703028615795e-02,-6.617153038161020795e-02,-3.244823765308921248e-02,-5.134849003254284699e-02,5.623773217953709214e-02,4.199178732295130029e-02,1.196479766517116600e-01,-7.027373304125403286e-02,-1.029758731461291321e-01,-6.495866445907767794e-02,7.543146169431060033e-02,7.145365702392859029e-03,2.465893124956474586e-02,-2.270738729271414014e-02,-5.939593730181603332e-02,2.748941569538196003e-02,9.230336913011293054e-02,-1.305373043442127901e-01,-5.115986144729398055e-02,1.057266156794571671e-01,-1.012445288985943381e-01,3.202493703567103889e-02,-2.199233243447212133e-02,2.569419316397540849e-03,-2.641043450623602878e-02,-9.569841468691479835e-02,-8.227314580994606052e-02,-5.503603221312858979e-02,-9.874627821693943153e-02,-8.320960528706466963e-02,-2.084765820358271821e-02,7.378662736168238589e-02,3.836088027796219491e-02,-6.768812633516546606e-02,-1.443774387872563958e-01,-4.308187840190017687e-02,3.272786823169682169e-02,-1.598540395175045703e-01,-4.542645544210065917e-02,-8.337441443008856978e-02,-1.327256935236610369e-01,-5.605361969413234779e-02,7.466299753535203532e-02,4.809378952969045606e-02,-1.979133437951691166e-02,-1.017565635347424807e-01,-3.426824491497338504e-02,-2.657032630776300086e-02,-8.978254713416762567e-02,-5.760492058097981677e-02,-6.079643425991015926e-02,-3.468220020399911951e-02,-6.403659580107717852e-02,-5.376241816738602103e-02,8.076993709469507121e-02,8.459624393772041673e-02,7.401135093301193513e-02,-6.232997362047477952e-02,2.835140888847079502e-02,-4.290216499798479161e-02,4.254869102426055150e-02,1.066082549422372461e-01,1.142934130318236929e-01,-5.759716080390323012e-02,6.590261465888651304e-02,1.122885484356404978e-01,-3.626654026113608487e-02,9.865444428593518611e-02,1.173595836038131418e-01,-2.663991016446490973e-02,-3.605168051183128136e-02,-3.002070290491887575e-02,7.726857599835443291e-02,-5.113505971642878095e-02,-3.637193526996352093e-04,-4.896006528383383544e-02,-8.686991148612331626e-02,9.481119218493551382e-02,4.785066405475436879e-02,1.292250512337963786e-01,-5.433811770564843900e-03,1.075035826676662767e-02,7.381381372956272169e-02,2.867841283470982244e-02,1.375306382257252824e-01,-1.052622046849166493e-01,-6.924239748785170068e-02,3.998542912145064410e-02,-1.706278668666650136e-02,-4.955111282279705404e-02,5.088192948977716783e-03,-1.154556378066961125e-01,4.909082027779525931e-02,1.742439435377273749e-01,-3.721793580450403604e-03,-2.121139562052524324e-02,-9.384585423150505756e-02,9.281985661424063672e-02,-8.076047712968131842e-02,-1.086873523242973261e-01,-4.012368467331629829e-02,-7.406685234960373732e-02,6.719544764566469375e-02,-4.327352379592703385e-02,-1.594683910556573547e-01,-5.998040446103373308e-02,-6.987794309156189487e-02,1.068251818043182699e-01,6.064407544650338676e-03,7.651089006273774362e-02,-5.866619761435252350e-02,-5.907386811416005107e-02,-4.685965965880458522e-02,1.447935847271588916e-01,6.660090948091190732e-02,-1.041145447667449209e-01,1.694450885633220008e-02,-6.590621037617148958e-02,9.952072345022267008e-02,-8.062084905295763271e-02,3.895242031634418151e-02,7.774472506372857861e-02,5.861843339908587303e-02,-8.545139942732320193e-02,-1.637004298899782662e-01,-1.411355823746389751e-02,-4.457323091305882140e-02,-8.153379338884393646e-02,1.246321971099333681e-01,-2.577606503551994610e-01,1.930410997401611414e-02,-7.694050917941167543e-03,-9.145045479810051670e-02,-9.734325129866581994e-02,-5.206111064198867822e-02,-1.287869296810988662e-01,-4.136608019345630084e-03,1.722611979576754437e-01,-7.958337907703459668e-02,1.082171074585690750e-02,1.077989490295890584e-01,3.427997918390876531e-02,3.476545253261283629e-03,1.490749213530692674e-02,2.171431266799164067e-02,-1.022331226305388530e-01,8.557618717615422810e-02,-1.162590941218161200e-02,-9.823017105603330801e-02,1.817848989134708895e-02,1.173064878803126293e-01,-7.345598711145782944e-02,-1.175346202567611881e-01,1.137096403948609918e-01,-6.408127107551449264e-02,-6.664943135395488653e-03,8.016135358927498067e-02,5.783576734704880262e-02,-1.752303688352966349e-01,-5.976139890866477566e-02,-8.310086377219361164e-02,-1.231410407353350639e-01,3.194410235174241497e-02,-1.754999539617238258e-01,-1.730102660679332105e-01,5.341019214238720836e-02,-4.152234655406524672e-02,1.630438996770193841e-02,-1.648101755576003580e-01,-9.349690915623666554e-02,-1.176356476179522687e-01,-3.347333972701720117e-02,-4.374992061857706227e-02,5.742014780687768744e-02,1.007307079240998826e-01,3.631800863788280098e-02,-4.672140422476946629e-03,-2.420169541010393222e-02,-1.718443456945216996e-01,3.281420266486431009e-02,5.024198921460884537e-02,-9.505578285863174048e-02,1.740764044757691850e-02,-3.870676351129077875e-02,-9.251720893012234381e-02,-9.313948562715694546e-02,-2.025168116295488624e-02,-8.747510926217198779e-02,-3.658240528827399335e-02,-8.773465620150473765e-03,1.298336951083318147e-01,-1.358360109096836688e-01,-8.795822377802613168e-02,-5.861485730875298089e-02,-1.397645860145985963e-01,-9.200338215842375489e-02,-7.531924989758528866e-02,9.343878875702893438e-02,1.445364104768502855e-01,3.339046200160674521e-02,1.164170346645758587e-02,6.346359100375152662e-02,-6.785408017324329188e-02,7.396493113684383947e-02,-3.932707535039089985e-02,6.918105843346160355e-02,-5.328256928887185884e-02,2.703964433102666598e-02,-1.521196813599860406e-02,2.047453219438176431e-01,-1.780900805499798234e-01,-2.507513327678319651e-02,7.699850968231673753e-02,9.518615718684957094e-02,-5.732138399171501919e-02,-5.004821137116392815e-02,1.458921270872817234e-02,-4.911961491082657283e-02,2.168683236752467266e-03,-4.786788135385015158e-02,-8.483536728912994054e-03,3.134555439753238665e-02,-5.128952129865936571e-02,1.738030617603224595e-02,6.890974491788663669e-02,8.105258695749584241e-02,-8.749706840351773041e-02,-3.054766638539468688e-03,5.690579593764162267e-03,3.752549667011978451e-02,2.613023011609849969e-02,1.799703761410881286e-02,7.287880933088061730e-02,1.023670074176225575e-01,2.793493713026132252e-03,-7.725100204355014877e-02,9.125411835994730846e-05,7.142708213090645519e-02,8.916802557474419466e-02,-4.986159763332616290e-03,-6.444508949039071122e-02,2.157939431803736208e-02,8.583379010346524340e-02,-1.276307456995447870e-02,-4.558682263197459672e-02,-1.658354520527376419e-01,3.103874786253448155e-03,1.018771470217971209e-01,-1.256384333656531370e-02,5.962700022002898059e-02,-9.053084894108347561e-03,-2.817430951704035132e-03,-6.189377029965414251e-02,-7.603744824677212411e-02,-8.778554936205616721e-02,1.064247174385235528e-01,-9.499071563733788026e-02,1.012578448471465609e-01,-1.091156819997423505e-01,-1.318497469438165426e-01,-6.791576806534439792e-02,-1.250755435028182705e-01,7.521572830857902250e-03,1.176897893585786697e-01,7.270016718428087832e-02,9.170837237780277151e-02,-1.957681483243440060e-02,-6.804882599488713824e-02,5.105401227861326892e-03,-1.863546388428483774e-02,7.147650234348332243e-02,6.152963055001684639e-02,-5.512412672934364349e-02,-4.863608373744647551e-02,9.889759847274416649e-02,-1.480723237463321684e-01,7.441747929875350276e-02,4.792387777983556085e-02,4.595543439851457017e-03,5.605042601056263105e-03,-9.547053854343366674e-02,-9.861130570975852605e-02,-1.272675738281425772e-01,-7.727680748027346280e-02,1.356563380917772711e-02,-1.101945888462625145e-01,-4.564885275990496899e-02,-6.581141940061679962e-02,-4.052590064634480072e-02,-1.647365044621778435e-02,4.004546245925273001e-02,7.199850592622998591e-02,-7.301263568564571316e-02,-3.234857147785787784e-02,-9.812925451079654304e-02,4.493709198191799675e-02,4.722134979586455755e-02,6.852465913088257032e-02,-1.525950475579467003e-01,1.056420075518390705e-01,-4.363918964685124802e-02,-4.444851282825614674e-02,-9.287558016863657617e-02,1.339249634290085207e-02,-8.252046761200995673e-02,-9.235599449396779403e-02,-7.231439955562025956e-02,4.174364395465781502e-02,2.686505842261895267e-03,-3.987104624081584670e-02,-1.573134629652993624e-02,-5.994776338423832979e-02,-3.059248493248892600e-02,7.079498346413651277e-02,-2.062719342739074979e-02,1.206743439707940596e-02,-1.163765761517158714e-01,4.622622028563859453e-02,3.597435009820944274e-02,-8.417990194140903548e-02,-2.592396290017307675e-02,4.701723377968532874e-02,-5.776362919045778532e-02,-1.142123731132896752e-01,-8.168422938623347718e-05,4.826483767111098937e-03,-8.636177521526311462e-02,4.112930204961870451e-02,7.706614995151636616e-02,1.294318081438926016e-01,4.435090424444337182e-02,-1.213823451387352308e-02,-6.872824548517486587e-02,-5.579136872283339127e-02,-5.668519820530842912e-02,-1.177931771337809297e-01,5.450992536136307215e-02,7.689852854054041176e-02,1.813565969517048557e-02,3.907579274142007619e-02,5.383395241837783977e-04,7.215238453400493052e-03,3.829558702795227143e-02,1.199216134126364353e-02,-1.209400965931662665e-02,3.649059584474397683e-02,5.907769024006891828e-02,5.249546397891573235e-02,-1.025060785366912891e-01,1.110010510438870224e-01,-1.354317588184793253e-03,-1.482258956361490465e-01,-6.856297950228903981e-02,-1.103336466919488529e-01,7.020657613209595194e-02,-5.086634270936638003e-02,7.779379815488614291e-02,-5.196958315460965122e-02,-5.966386294619917263e-02,-5.330199735235794517e-02,4.825001013104850828e-02,-4.375529992541651175e-02,1.502680865831737544e-02,-6.302060729896435953e-02,-1.422301548654760217e-01,-3.384892797253333946e-02,-3.245407648975851683e-02,-1.868163165686767199e-02,-1.019196968204304221e-01,8.237497704720236902e-03,6.414059426791758611e-02,-2.817344717954753039e-02,6.626367245532996386e-02,1.080212458283188459e-01,5.013685468896262459e-02,7.461767422032453134e-02,-1.577730370790607073e-01,-2.910484032332284927e-03,-6.528676850100258167e-02,-3.808005212509672777e-02,1.890510584259981128e-02,-1.439333982863884136e-02,1.032789049831424680e-02,5.552699235494949759e-02,-1.192032008979557606e-01,-1.076495902610935251e-01,7.111623872285953440e-02,3.934443808569383638e-02,-7.470729587917483705e-02,-6.085107924937278173e-02,-8.691687629376868007e-02,-1.116210765220363443e-01,3.183964220422419444e-02,8.840407736704276875e-02,-2.112456415291826678e-02,-8.927309651007871161e-02,-7.301075624158029354e-02,6.367826811420312927e-02,6.184879328565745515e-02,-1.388097722287735987e-02,-1.065180843653163734e-01,4.790366354115739578e-02,8.466835801494253591e-03,-3.155872546604654438e-02,1.012313196711551143e-02,-6.881391740427716952e-02,1.280691779249985285e-01,1.307690250633570129e-03,-3.308656175048720754e-02,-4.728138543602615484e-02,-9.444868735041928032e-02,-8.225035336710732892e-02,6.694694023782600534e-02,-5.819115144234473375e-02,5.250029592064362621e-03,-1.510304056760556068e-01,1.202906536503552289e-02,8.614572267904962999e-02,2.326335849133181685e-02,-2.328460892076592362e-02,5.388352110340362960e-02,4.131332720343001280e-02,1.781020606783020876e-02,9.069762324660826658e-02,-5.576528932847401449e-02,8.202581435037548108e-02,-1.668502755756443717e-02,1.021108498192026953e-02,-4.966608457639119095e-02,-1.203972391529289365e-01,7.532490052599549735e-02,-3.238713476165549360e-02,-6.050961521920397018e-02,-1.063589487526472727e-01,2.772889067884754671e-02,-6.119742400514548153e-02,-8.211673804255163397e-03,2.845938862820550017e-02,8.605335785842460616e-02,-9.249118819827616134e-02,-2.216383943715613536e-02,4.533285731081244940e-02,-2.340580951829746362e-02,-7.515913691570184733e-03,-6.982795855829999898e-02,1.705995489426182302e-02,-1.003250962331188184e-01,1.596479297985017171e-02,-9.359098978851029815e-02,1.211575051844312190e-01,-2.376049080509889597e-02,7.644855869808564464e-02,-1.888069108922260653e-02,3.692511220755018749e-03,-4.903233388457714503e-02,-7.037986678688276654e-02,1.589595706728717806e-01,-4.558970898379049834e-03,8.495594774449865758e-03,3.425799478093716210e-02,-1.270566110891064859e-01,1.707101527876688039e-03,-1.626230345547783132e-02,-5.311481765502741592e-02,-9.457433576037769032e-03,-7.920117704427871719e-02,4.916692982147578828e-02,9.076363505117376884e-02,1.024525281624307921e-01,1.288051669063801537e-02,2.915188373928482082e-02,8.119166857597279185e-02,5.785412000249167547e-02,2.995889627707536487e-02,1.369002979702238776e-01,2.888977348198551454e-02,-4.244914476425322436e-02,-3.134698216778284557e-02,6.251096172412447249e-02,9.714904115494561732e-02,3.104931871695022771e-02,-6.596655249789225295e-02,1.756287399758133250e-01,4.079129047991743307e-02,-1.106499754366671168e-01,-5.646351748873399898e-03,-9.572995775755727826e-03,-7.549991094867256058e-02,-5.336373919202803268e-02,-8.893697413454197676e-02,-4.310862586267789030e-03,-8.263416170902897206e-02,1.183923474163425665e-01,-8.001307026403950418e-02,-5.955104535133438903e-02,3.689134226601475941e-02,1.082219358090965866e-01,-1.360534297974993478e-01,1.197226480960254455e-02,3.204417228584047206e-02,-3.428203532227812322e-02,-1.483200195752273631e-01,9.686325486730446022e-02,2.361757972996201410e-02,3.231568221238588501e-02,-1.264784463446804452e-01,6.404543050090456824e-02,-1.352260279122166897e-01,-4.662773724705200629e-02,1.896176977155540622e-02,-1.213982442708240322e-01,-1.209311367814611994e-02,8.937427643866797944e-02,-1.453419998905264125e-03,1.468259062897067299e-03,3.950819630226021922e-02,-1.275435526978049502e-02,-1.607125787530662778e-02,2.051841812368190160e-02,1.106456630377398581e-01,6.724225337972861150e-02,-8.804032741229273970e-03,-8.796059507102382824e-02,-9.864264635745367826e-02,-8.160131054079396498e-03,-4.721808766785507566e-02,-1.129992391667336837e-01,-9.950566816513617407e-02,9.627327803859798971e-02,-2.895922507005711799e-02,-3.103430821010621371e-02,-1.434016673873343417e-01,-6.257644110740362420e-02,-8.590054655690383678e-02,2.312646036571997660e-02,-1.798480823198770479e-02,-5.676813974807277952e-02,-7.298246283994616612e-02,-8.985819018521884471e-03,-8.717697089776010877e-02,6.732164372182554424e-02,-9.241005113863551279e-02,-6.271560499078311646e-02,-9.753853695938670409e-02,5.430793248742446511e-02,4.522611943683484126e-02,-4.080830333104660396e-02,3.637515478167883953e-02,-1.583262642787452434e-01,2.193184501450296670e-02,6.812991229153964046e-02,-1.212422200355122437e-01,1.593831621243801955e-02,-8.018507892152679228e-02,-7.001264787215882857e-02,-1.132563170393500185e-01,-9.574462068122466252e-02,2.575699591747854234e-02,5.964648454490416307e-02,1.226173520455017298e-02,1.862460332775281446e-02,-6.271657845728345615e-02,5.115522002331822360e-02,4.801402590556159977e-02,1.842091291923467558e-02,-3.929572561581749779e-02,3.055064019478769335e-02,6.936814600702381761e-02,-1.438079703723026646e-02,1.156734486221468600e-01,-1.819334649465004783e-01,-1.908047489940721264e-01,8.161773218436420285e-02,8.704406984884612702e-03,9.998338624459590651e-03,-5.485467742753177833e-02,7.350696461240095042e-03,-8.860234458040047723e-02,1.605135029501500096e-02,1.686784663241135962e-01,-6.280469021027777071e-03,-4.535742277583761084e-02,1.254235700471930670e-01,-2.026829429338414604e-02,-4.546105080086376704e-02,-4.550387385601139395e-02,-1.681318645393476210e-02,-1.099416006486394065e-01,1.466615230654107031e-02,-9.307587880678909464e-02,-7.765363948812370465e-02,1.188706426863688492e-01,-6.213096956747522076e-02,-1.228623569356453310e-01,-2.991369847828564271e-02,-2.475200068220353641e-02,4.912960652537497197e-02,-9.909216328615304270e-02,-1.374114587044474312e-01,-1.086773930551403061e-01,1.602984602070204809e-02,-1.197475770585997301e-01,-2.057077625461932284e-03,5.817391521320628561e-02,-1.860060233123955187e-01,-9.336333496349156699e-03,-9.592485562577049429e-02,9.230616626692406124e-02,-1.300033205524307733e-01,5.281335421714735551e-02,-1.327170953119432249e-03,-1.448386102519403917e-01,-2.591440600173445033e-02,-5.697596551161849404e-02,-1.400278949253877178e-02,-2.084540765370277923e-02,-1.959681018095157934e-02,6.194179719740137979e-02,-1.352097512971058568e-01,2.349331009777650206e-02,5.601918242431670747e-02,-7.735887625566924275e-02,7.761392942164627336e-04,-8.853853553521087716e-02,6.725524903935854205e-03,2.251226866849472680e-02,-4.805729224937413391e-02,-1.121489614265844398e-01,-2.370070018509828208e-02,7.445452275315289636e-02,8.570913399930926366e-03,-6.156622659928944613e-02,-1.321487533376183576e-01,-1.146370161644364866e-01,-1.725084167900534649e-01,6.146542789744172813e-02,-1.481919844957189092e-01,-6.143770181200716024e-02,-2.667597497073642687e-02,-2.365381920522149906e-02,6.701098760956196443e-02,7.244383337761470774e-03,-3.678882010016978898e-02,9.000691385682768608e-02,-4.996526690003972454e-02,-3.779846163039838475e-02,3.804084754650768202e-02,-1.647883157088961548e-01,7.372702918727369603e-02,-2.637745083528147613e-02,7.052201558326703923e-02,1.634751265313164406e-02,-5.537979118442136472e-02,-1.069779358842812972e-01,1.238537025105516387e-01,7.092726823929547397e-02,5.662033928983709746e-02,4.362616041125442351e-02,-9.929469784893699136e-02,-1.345208774149047326e-01,-7.959402863245235160e-02,-1.465302110671183877e-01,1.030458372116733606e-01,2.205517702449099476e-02,-1.627012039726519754e-01,1.022769527763347890e-02,-1.425082159220397195e-02,-4.454190502825002701e-02,-1.383978684312428369e-02,1.228653105315604711e-02,5.778471790238224465e-02,-5.520370460198957205e-03,-4.676063899953681463e-02,-1.686381402954217901e-02,-5.783362344236524927e-02,-2.934562352599537002e-02,-2.444599607020962045e-02,-8.071866952856954214e-02,-1.067166695871946958e-01,-5.030796188803447061e-02,-3.674181511291806090e-02,4.673986681841737351e-02,4.620915818771473282e-02,-9.188424555087724988e-02,3.748890736074438762e-02,1.114326618207358149e-01,4.482818724530618359e-02,-1.137744245849974800e-01,-7.506682381238020951e-02
